timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW
2024/5/4 17:28,120.6,45.77,444869,54.2,54.1,50.3,49.1,240,260,447,456,50,1657.3
2024/5/4 17:29,122,50.96,446184,52.2,54.2,46.1,50.6,258,275,449,462,50,1593.6
2024/5/4 17:30,122.2,43.88,452171,55.3,55.1,47.2,48.3,248,248,439,437,50,1664
2024/5/4 17:31,123.4,44.18,440888,55.6,53.9,50.4,48.5,248,257,461,471,50,1656
2024/5/4 17:32,123,44.25,435565,54.4,54.8,48.5,48.5,270,247,452,460,50,1629.9
2024/5/4 17:33,121.9,46.82,444278,54.7,55.9,45.4,48.5,249,267,457,456,49.69,1620.1
2024/5/4 17:34,122.2,48.07,444440,50.9,51.7,48.9,46.2,246,242,471,453,50,1581.4
2024/5/4 17:35,122.2,48.84,450791,56.6,51.2,49.6,50.3,253,251,446,457,49.9,1657.5
2024/5/4 17:36,119.5,53.42,437372,53.6,55,49.5,50.5,269,254,473,446,49.59,1645.9
2024/5/4 17:37,121.5,41.37,436448,52,53.5,53.3,45.6,247,252,454,438,50,1644.6
2024/5/4 17:38,122.1,48.52,432093,54.1,55.6,47.3,47.9,252,238,470,464,49.94,1651.3
2024/5/4 17:39,122.5,45.6,442161,55.3,56,51,51.5,246,231,456,449,50,1746
2024/5/4 17:40,120.4,45.53,425519,54.8,50.1,48.8,49,246,259,438,460,49.98,1615.2
2024/5/4 17:41,119.9,45.45,444158,51.6,52.1,49.8,48.2,241,250,443,455,50,1615.8
2024/5/4 17:42,121.4,44.72,442697,55.3,53.6,47.5,46.6,240,248,454,473,50,1622.6
2024/5/4 17:43,124.8,51.21,442719,53.7,51.8,47.5,51.3,267,258,438,463,49.93,1622.9
2024/5/4 17:44,120.6,49.1,439189,54.8,52.9,46.3,47.4,240,257,464,471,50,1602.7
2024/5/4 17:45,123.6,47.06,450392,52.2,51.2,45.9,50.2,229,251,467,467,50,1588.4
2024/5/4 17:46,124.2,50.38,445149,55.9,52.9,50.2,52.7,249,255,440,479,50,1687.4
2024/5/4 17:47,121.9,43.22,433361,54.2,51.9,47.7,49.1,259,241,454,439,49.28,1625.5
2024/5/4 17:48,120.8,43.67,433549,56.2,54.5,53.9,51.6,262,253,456,475,50,1708.8
2024/5/4 17:49,122.6,41.55,431271,50.7,55.6,47.9,49.7,233,228,466,448,50,1670.8
2024/5/4 17:50,122.2,45.25,442764,51,54.6,50.1,50.8,260,247,462,444,50,1645.7
2024/5/4 17:51,120.6,47.4,430398,53.3,59,48.9,48.3,272,256,453,443,49.68,1663.9
2024/5/4 17:52,120.9,47.26,447111,56.7,55.7,45.1,47,239,238,441,453,49.36,1671.2
2024/5/4 17:53,122.6,47.37,449074,57.7,55.6,46.1,47.9,245,249,458,463,49.18,1666.9
2024/5/4 17:54,123.3,43.47,431503,52,53.6,45.8,48.1,232,251,456,474,49.92,1594.3
2024/5/4 17:55,121.4,49.01,437097,53.9,53.2,51.7,49.3,269,236,448,435,49.65,1667.7
2024/5/4 17:56,121.8,47.6,438760,54.1,56.3,51.4,50.2,229,261,483,461,50,1711.4
2024/5/4 17:57,122.9,48.83,445745,55.2,53.3,52.6,45.7,242,251,460,446,50,1664.2
2024/5/4 17:58,121.7,42.27,451594,55.5,53.8,44.3,49.1,256,227,450,443,49.94,1642.4
2024/5/4 17:59,121.5,47.78,425281,51.5,53.4,46,49.4,239,248,451,451,50,1615.7
2024/5/4 18:00,120.8,44.03,436266,53.9,54.8,50,48.9,235,264,468,459,49.71,1656.2
2024/5/4 18:01,120.8,46.01,436730,49.7,55.5,47.2,46.7,246,247,472,450,49.99,1577.5
2024/5/4 18:02,126,48.34,427699,55.4,55.9,50.2,49.6,276,239,465,443,50,1681.5
2024/5/4 18:03,121.7,47.23,435070,53.1,53.1,47.9,49.5,244,240,470,453,50,1639.8
2024/5/4 18:04,124,44.87,442420,51.3,54.1,47.7,50.4,244,245,443,465,50,1635.6
2024/5/4 18:05,124.5,47.02,436815,54.4,54.4,45.1,48.3,234,232,457,462,49.73,1641.6
2024/5/4 18:06,121.7,43.17,426734,53,56.7,47.6,49.4,252,264,444,451,49.74,1642.8
2024/5/4 18:07,122.6,49.87,462131,56.3,50.2,49.5,49.9,258,258,467,455,49.84,1629.5
2024/5/4 18:08,122.2,46.49,441315,51.9,53.8,46.8,48.9,240,260,468,448,49.77,1604.7
2024/5/4 18:09,119.6,49.8,440126,58.2,52.4,48.9,46.1,253,229,446,460,50,1671.1
2024/5/4 18:10,119.7,45.68,430497,55.4,52.7,46.7,44.2,240,248,450,468,49.89,1599.1
2024/5/4 18:11,122.1,45.69,441413,56.3,52,47.2,47.1,224,260,446,448,49.92,1641.8
2024/5/4 18:12,121.4,45.09,438061,51.7,54.8,47.3,45.3,252,236,460,452,50,1606.5
2024/5/4 18:13,124.9,49.19,424314,57.3,48.8,49.7,49.3,272,246,456,464,49.46,1625.8
2024/5/4 18:14,121.7,45.22,430908,51.3,53.4,50.5,46.7,233,234,458,488,50,1637.2
2024/5/4 18:15,125,48.61,445877,53.3,50.1,52.4,47.4,249,257,454,466,49.89,1607.5
2024/5/4 18:16,121.4,46.04,455118,56.3,52.3,50.3,52.3,263,244,480,456,49.76,1676.7
2024/5/4 18:17,124.9,42.06,442551,54.7,53.3,49.5,48,246,246,469,445,50,1656.2
2024/5/4 18:18,122.8,45.57,448486,51.2,52.9,52.3,51.1,230,233,456,470,49.83,1690.4
2024/5/4 18:19,122.9,44.05,438464,56,55.1,49.3,48.8,247,265,439,448,49.75,1674.9
2024/5/4 18:20,121.3,47.08,439066,54.4,56.2,50,45.9,265,247,437,455,49.7,1641
2024/5/4 18:21,123,44.02,448534,52.9,57.6,50.6,48.7,241,256,438,453,50,1689.8
2024/5/4 18:22,124.7,49.31,453157,50.6,53.7,49.1,44.1,250,251,463,457,50,1570.9
2024/5/4 18:23,121.9,46.77,450312,54.6,56,48.6,49.2,234,236,456,446,50,1696.2
2024/5/4 18:24,121.6,46.55,431421,53.4,56.6,48.4,46.9,246,227,473,469,50,1656.7
2024/5/4 18:25,121.8,48.63,439465,54,52.7,47.6,48.7,251,245,466,463,50,1631
2024/5/4 18:26,124.6,49.4,442270,50.5,56.1,47.7,47.4,248,260,431,454,49.67,1609.3
2024/5/4 18:27,123.4,46.94,438021,52.8,49.3,50.8,51.1,242,223,448,455,49.87,1660
2024/5/4 18:28,124.3,45.06,443251,54.6,54.3,46.5,48.8,252,270,438,454,49.82,1614.4
2024/5/4 18:29,122.6,42.55,446762,57.4,56.9,49,48.1,255,257,453,459,50,1695.1
2024/5/4 18:30,122.2,45.27,448269,53.3,53.9,48.7,47.7,256,249,461,448,49.45,1623.3
2024/5/4 18:31,122.8,45.44,453782,56.5,53.3,45.9,49.1,243,245,459,445,49.85,1646.3
2024/5/4 18:32,123.8,47.25,437709,55.2,53.3,50.4,48,239,257,458,455,49.87,1657.4
2024/5/4 18:33,121.8,46.12,429482,54.1,56.6,46,44.1,270,232,444,465,50,1610.1
2024/5/4 18:34,124.3,48.7,443310,51.6,50.5,47.2,47.6,248,252,485,476,49.68,1570.5
2024/5/4 18:35,122.8,45.45,455564,51.7,52.9,48.5,48.7,244,250,460,460,50,1616.8
2024/5/4 18:36,118.6,46.84,436728,54.9,55.3,51.7,47.2,229,268,477,468,49.99,1667
2024/5/4 18:37,123.6,49.94,446088,52.6,54.3,49.7,49.2,236,242,468,468,50,1649
2024/5/4 18:38,120.3,47.84,446209,52.4,56,49.3,48.9,239,247,465,462,49.85,1664.8
2024/5/4 18:39,123.5,46.83,442225,53.3,55,51.4,44.3,252,246,465,463,49.88,1626.8
2024/5/4 18:40,123.6,45.47,440799,53.3,52.7,48.2,47.3,242,241,451,453,49.7,1633.7
2024/5/4 18:41,122.8,45.4,433406,55.4,54.8,52.7,51.3,247,264,451,449,49.37,1702.6
2024/5/4 18:42,123.1,44.85,422591,52.6,51,49.7,49.8,230,235,457,446,50,1649.3
2024/5/4 18:43,123.9,45.62,432000,55.2,49.6,49,49.9,264,228,456,456,50,1637
2024/5/4 18:44,121.6,48.86,437823,54.5,52.4,45.1,50.6,238,250,428,461,50,1636.7
2024/5/4 18:45,123.5,46.42,449775,50.3,53.8,50.6,48.2,250,238,458,454,50,1629.7
2024/5/4 18:46,124.1,43.6,440221,54.2,52,49.8,47.6,240,250,465,457,49.65,1616.8
2024/5/4 18:47,125,51.39,436945,48.3,54,48.2,50.4,243,254,442,440,50,1619.8
2024/5/4 18:48,120.7,47.77,434020,51.8,53.7,47.7,50.9,237,248,445,485,49.82,1634.9
2024/5/4 18:49,123,43.45,446453,54.5,49.9,52.7,51.1,250,247,459,477,49.79,1653.5
2024/5/4 18:50,120.9,45.86,452117,53.6,52.5,47.1,47.4,235,222,463,456,49.78,1648
2024/5/4 18:51,120.9,47.24,449809,50.1,55.5,49.4,50,250,253,456,461,50,1629.9
2024/5/4 18:52,122.9,51.23,446201,51.4,54.6,48.7,48.4,245,249,462,478,49.68,1609.1
2024/5/4 18:53,122.5,44.19,429599,48.4,52.2,50,50.1,254,269,459,467,49.73,1575.9
2024/5/4 18:54,124.1,49.4,438642,50.9,54.8,44.8,48.5,255,260,453,451,49.97,1575.7
2024/5/4 18:55,121.9,50.46,457085,54.7,57.1,50,48.6,243,229,457,464,49.84,1715.5
2024/5/4 18:56,122.2,45.39,450534,52.5,52.7,51.9,50.3,251,259,457,441,50,1639.4
2024/5/4 18:57,122.7,46.26,429310,53.9,55.1,44.9,48,241,231,458,461,50,1635.8
2024/5/4 18:58,121.1,44.37,441217,53.6,54.7,46.8,47.9,262,257,456,461,49.64,1594.7
2024/5/4 18:59,121.3,46.45,444618,53.6,52.6,49.8,50.8,242,264,462,435,49.85,1639.7
2024/5/4 19:00,124.1,46.86,435668,55.6,51.3,48.4,49.5,244,269,469,470,50,1621.3
2024/5/4 19:01,121.6,48.6,423344,53.2,56.9,50,46.7,241,242,463,463,50,1663.1
2024/5/4 19:02,124.2,49.68,442660,55.4,55.7,50.1,51,238,255,430,454,50,1713.8
2024/5/4 19:03,123.4,45.08,435620,48.6,53,49.1,51.6,271,259,441,455,50,1593.6
2024/5/4 19:04,120.1,42.03,435703,55.8,56,52.2,49.2,252,252,465,468,49.97,1697.9
2024/5/4 19:05,123.3,46.89,439189,51,54.7,50.1,48,247,227,448,451,50,1639.8
2024/5/4 19:06,123.3,47.68,441009,51.4,56,46,51.9,241,248,472,450,50,1636.4
2024/5/4 19:07,123.1,47.57,442059,52.1,50,50,51.7,260,253,440,449,50,1614.9
2024/5/4 19:08,122.3,46.12,435112,55.7,52.7,48.6,46.9,240,247,468,467,50,1644.5
2024/5/4 19:09,121.1,47.25,440475,51.8,56.7,49.7,48.1,248,236,447,466,49.85,1657.7
2024/5/4 19:10,124.5,50.73,428230,52.2,58.8,51,48.5,273,244,471,444,50,1680
2024/5/4 19:11,122.4,47.89,444831,51.6,52.8,51.9,51.9,235,257,449,460,50,1687
2024/5/4 19:12,121.2,46,419545,54.1,52.7,48.8,50.4,253,251,446,461,49.99,1644
2024/5/4 19:13,123.2,45.68,440132,55,54.9,50.3,48,250,252,459,472,50,1667
2024/5/4 19:14,121.4,46.5,449855,56.9,54.2,46.5,48.6,253,244,440,453,49.79,1663.2
2024/5/4 19:15,121.1,51.02,434080,58.3,54.6,47.7,48.4,243,252,447,452,50,1688.5
2024/5/4 19:16,122,46.47,448339,54.8,49.2,47.5,47.1,239,221,468,464,50,1619.4
2024/5/4 19:17,121.6,46.87,451907,54.3,53,50.7,49.7,249,246,475,452,49.81,1668
2024/5/4 19:18,121.2,45.72,416252,51.1,55.1,52.1,49.5,241,242,455,466,49.94,1672.3
2024/5/4 19:19,123.8,49.67,441557,57.3,48.8,55,49.8,219,247,452,461,50,1722.4
2024/5/4 19:20,122.4,51.82,419816,53.9,50.3,50.3,49.1,237,232,440,437,49.75,1661.5
2024/5/4 19:21,124.5,48.04,441930,52.9,50,50.9,46.4,243,251,466,455,50,1597.7
2024/5/4 19:22,121.3,47.12,442872,54.3,54.8,45.1,47.3,234,270,453,460,50,1611
2024/5/4 19:23,120,47,423123,52.2,51.6,45,48.7,248,247,443,466,49.47,1574.7
2024/5/4 19:24,122.9,40.95,458436,48.8,51.1,46.9,50.4,237,247,461,452,49.76,1576.4
2024/5/4 19:25,125.4,48.77,445379,54.6,53.6,46.1,49.2,246,277,442,448,50,1617.5
2024/5/4 19:26,123.4,47.24,436353,56.2,51,49.6,46.1,272,235,460,448,49.36,1613.9
2024/5/4 19:27,127.5,47.97,454923,54.6,54.4,52.1,44.5,261,252,453,460,49.63,1643
2024/5/4 19:28,123.2,45.12,428889,53.5,58.3,48.6,48.5,254,265,460,458,49.9,1665.7
2024/5/4 19:29,123,45.94,433475,53.5,52.8,47.3,49.4,268,242,441,450,50,1617.5
2024/5/4 19:30,119.4,45.87,424967,53.8,49.6,49.2,50.2,246,257,460,463,50,1614
2024/5/4 19:31,123.3,49.45,457825,53.8,52.6,47.1,52.1,246,248,437,460,50,1645.6
2024/5/4 19:32,123,45.94,446130,53.4,54.5,47.5,50.8,234,234,461,451,49.86,1681.3
2024/5/4 19:33,122.1,52.1,448802,53.5,54.3,48.2,49.8,262,244,457,451,50,1637.4
2024/5/4 19:34,122.5,47.96,445989,56.6,55.2,49.4,47.5,270,246,436,479,50,1649.5
2024/5/4 19:35,122.6,43.7,448226,54.4,52.3,45.2,51.5,257,239,458,432,50,1634.3
2024/5/4 19:36,122.5,46.56,444315,53.7,52.9,44.5,46.4,263,227,466,440,50,1580
2024/5/4 19:37,125.9,45.25,445913,54.8,48.6,46.9,50.8,214,241,453,456,49.79,1653
2024/5/4 19:38,122.2,41.39,444662,54.8,54.7,49.6,52.3,274,228,442,470,50,1700.3
2024/5/4 19:39,123,50.87,438987,55.4,50.8,46,51.4,245,253,453,448,49.84,1623
2024/5/4 19:40,122.2,48.63,443538,51.9,53.9,52.2,47.8,275,253,431,465,50,1626.2
2024/5/4 19:41,123.9,48.2,446155,52.5,51.7,50.3,45.3,267,231,462,437,50,1590.8
2024/5/4 19:42,123,47.28,444906,51.8,53.3,49.9,47.1,256,247,467,455,49.92,1614.4
2024/5/4 19:43,122.4,43.41,432255,55,55.4,50.3,48.6,242,230,452,462,50,1695.8
2024/5/4 19:44,119.9,45.65,433373,54.9,52.6,49.4,48,248,242,455,468,50,1635.8
2024/5/4 19:45,123.2,48.96,452851,50.9,52,49.6,49,223,238,471,465,50,1636
2024/5/4 19:46,122.4,44.23,441788,54.2,53.4,51,44.9,258,252,477,435,50,1616.9
2024/5/4 19:47,122.7,40.52,448978,56.2,52.2,50.5,50.1,216,227,467,458,49.76,1725.5
2024/5/4 19:48,121.1,46.28,435619,53,51.6,49.1,47.3,243,258,446,449,49.89,1604.9
2024/5/4 19:49,125,46.49,432626,54.1,57.2,52.4,48.5,265,261,473,457,50,1671.8
2024/5/4 19:50,124.1,47.18,437719,54.9,49.7,48.7,47.6,255,245,465,454,49.49,1607.7
2024/5/4 19:51,125,48.66,442743,50.8,54.7,47.6,50,228,230,461,466,49.91,1664.4
2024/5/4 19:52,124.6,48.43,439258,53.7,53.2,45.6,47.4,230,221,462,458,50,1638.7
2024/5/4 19:53,123.8,47.48,454987,56,51.8,47.1,45.1,239,259,471,461,50,1592.9
2024/5/4 19:54,121.2,49.82,446128,52.2,54.1,50.9,49.7,247,270,436,459,49.86,1655
2024/5/4 19:55,125.7,43.03,459540,55.1,53.5,48.5,45.3,257,247,456,431,49.72,1618.5
2024/5/4 19:56,121.5,48.09,448040,53.5,56.1,49.5,48.2,254,232,444,459,49.63,1676.8
2024/5/4 19:57,122.5,48.39,425561,52.1,51.1,48.7,50.7,234,233,463,458,49.38,1636
2024/5/4 19:58,124,43.72,453366,53.2,52.4,46.1,49.7,254,260,448,464,50,1589.3
2024/5/4 19:59,124.1,43.06,432898,52.4,55.4,47.9,48.6,255,248,495,464,50,1619.3
2024/5/4 20:00,123.8,44.95,446875,51.6,53,46.9,48.7,252,235,467,436,50,1609.6
2024/5/4 20:01,122.3,45.16,438890,52.9,54.5,47.6,46.4,276,274,444,445,50,1574.4
2024/5/4 20:02,122,48.69,462286,53.5,55.8,46.7,49.3,255,259,470,459,49.92,1630.8
2024/5/4 20:03,126.8,45.27,456718,53.1,54.5,49.5,49.5,258,253,453,465,50,1631.6
2024/5/4 20:04,122.9,44.66,439324,52.9,52.2,50.1,48.9,269,240,459,454,50,1623.6
2024/5/4 20:05,122.7,45.27,444297,53.8,52.7,48.6,48.5,256,261,456,464,50,1616
2024/5/4 20:06,121.9,49.59,447329,54.4,55.8,44.5,48.2,240,257,436,482,50,1622.9
2024/5/4 20:07,123.4,46.83,452337,51.1,53.7,45.8,50.1,261,245,451,464,50,1602.9
2024/5/4 20:08,123.3,46.34,445720,52.9,53,49.8,47.3,241,259,445,475,50,1612.2
2024/5/4 20:09,123,46.51,437345,49.4,54.1,47,45.8,234,259,429,455,50,1580.8
2024/5/4 20:10,123.6,50.01,439861,53,50.8,47,50.3,235,249,452,466,49.94,1609.2
2024/5/4 20:11,125.7,44.91,445623,53.7,52.9,48.6,45.9,261,232,455,470,49.74,1608.2
2024/5/4 20:12,122.1,50.07,455592,54.5,53.2,46.9,47,254,234,441,471,49.58,1616.6
2024/5/4 20:13,123.1,47.3,449197,53.7,53.2,44.2,49.3,259,227,471,434,49.69,1615.5
2024/5/4 20:14,122.1,46.37,439645,54.5,52.6,46.6,49.2,254,262,463,451,49.73,1605.6
2024/5/4 20:15,123.5,53.02,451077,53.5,52.7,47.7,48.2,248,229,459,468,50,1634.8
2024/5/4 20:16,122.2,44.13,442852,52,53.1,47.4,51.3,250,247,464,441,50,1639.9
2024/5/4 20:17,122.3,45.88,453129,51.1,56.3,49.9,50.4,253,227,465,448,49.84,1676.3
2024/5/4 20:18,120.9,43.68,466279,52.8,48.9,48.7,48.3,239,266,461,465,50,1584.1
2024/5/4 20:19,123.2,49.13,443251,51.8,54.7,48.5,47.4,231,232,477,449,49.73,1648.5
2024/5/4 20:20,123.7,50.97,452592,53.1,53.2,50.8,49,240,250,433,444,50,1661.9
2024/5/4 20:21,125.9,50.92,440274,52.4,53.2,45.4,48.9,253,227,465,475,49.61,1607.8
2024/5/4 20:22,123.8,49.8,445398,54.2,52.5,51.6,50.8,238,257,454,452,50,1682.7
2024/5/4 20:23,122.5,46.25,446591,53.4,54.3,51.8,48.1,272,259,475,445,49.99,1625.3
2024/5/4 20:24,121.1,45.82,444863,54.2,55.2,48.2,50.5,251,246,463,445,49.54,1676.8
2024/5/4 20:25,121.3,42.55,466175,54.2,49.5,47.7,45.8,248,245,457,473,49.7,1573.2
2024/5/4 20:26,121.2,51.82,444076,53,57.5,51.2,49.2,239,256,476,462,49.74,1687.9
2024/5/4 20:27,126,47.9,451283,53.1,53.6,47.9,47,257,239,456,474,50,1600.5
2024/5/4 20:28,123.6,45.49,431206,54.3,53.5,49.2,48.5,232,259,463,455,49.95,1641.5
2024/5/4 20:29,122.3,50.04,450161,58.2,50.5,49,48,250,250,451,459,50,1646.1
2024/5/4 20:30,121.7,44.28,455900,51.3,52.2,49.4,46.2,241,227,460,447,49.62,1603.5
2024/5/4 20:31,121.9,47.73,442602,53.4,56,46.3,47,248,268,483,469,49.99,1599.1
2024/5/4 20:32,122.3,46.27,426800,50.9,53.5,49.3,47.5,252,248,469,446,50,1601.4
2024/5/4 20:33,125.2,48.3,446631,53.3,54.1,46.7,51.9,232,242,463,480,49.62,1675.2
2024/5/4 20:34,123.2,46.54,447137,52,52.4,47.2,47.4,226,248,442,445,50,1608.6
2024/5/4 20:35,121.1,43.07,452851,53.1,57.2,50.3,44.7,235,237,487,442,50,1661.2
2024/5/4 20:36,126.7,46.88,463204,53.6,53,47.4,47,257,244,444,462,50,1597.9
2024/5/4 20:37,121.5,49.31,444136,52.3,55.6,47.2,44.9,250,255,459,449,50,1572.9
2024/5/4 20:38,122.4,46.61,440385,49.7,53,48.8,46.4,241,254,464,452,49.58,1575.6
2024/5/4 20:39,125.2,48.62,437960,56.1,54,51.1,43.6,270,253,466,471,50,1603.1
2024/5/4 20:40,123.9,44.06,448939,55,54,53.2,47.2,261,239,450,476,50,1662.5
2024/5/4 20:41,122.6,46.6,451248,53,55.1,50.7,49.2,259,236,466,459,49.9,1664.6
2024/5/4 20:42,121.4,45.1,443108,51.5,54.8,50.7,47.6,237,251,444,455,50,1652.5
2024/5/4 20:43,121.8,48.53,453762,53.5,52.3,48.4,47.7,258,255,478,454,50,1591.7
2024/5/4 20:44,121.9,46.74,451315,54,55.6,53.5,53.5,250,237,443,463,50,1756.1
2024/5/4 20:45,123.3,48.38,447998,54.8,51.3,48.8,47.2,237,243,452,430,50,1631.4
2024/5/4 20:46,123.6,49.37,440492,55,50.9,48.3,48.9,245,251,465,457,49.81,1614
2024/5/4 20:47,123.1,48.37,443916,55.4,52.7,49.2,48.6,233,245,456,445,50,1666.3
2024/5/4 20:48,123.3,47.32,428393,49.8,54.1,48.9,48.9,237,260,476,461,49.86,1604
2024/5/4 20:49,121.8,44.14,449777,52.7,51.2,45.8,47.2,232,230,473,456,49.97,1602.9
2024/5/4 20:50,123.8,46.63,448161,55.3,53.1,47,49.9,257,228,464,459,49.99,1653.3
2024/5/4 20:51,125.3,45.3,449519,51.4,50.5,49.2,50.8,245,259,450,460,50,1610.9
2024/5/4 20:52,123.1,45.76,452105,55.7,52.7,46.8,48.5,235,253,457,463,50,1642.8
2024/5/4 20:53,123.1,45.68,451217,56.9,55.2,49.7,50.7,252,247,441,449,50,1704.7
2024/5/4 20:54,123.5,44.17,447308,55.6,51.6,48.5,49.5,246,242,448,472,50,1648.7
2024/5/4 20:55,125.1,41.72,448640,54.6,50.8,50.3,48.7,259,252,455,460,49.66,1613.6
2024/5/4 20:56,122.1,44.94,437077,52.4,54,48.2,46.3,247,248,469,461,50,1592.5
2024/5/4 20:57,125.6,47.09,443702,53.8,51.7,49.4,48.2,229,249,463,458,50,1638.9
2024/5/4 20:58,124.1,43.23,448836,50.6,58.1,44.8,50.4,240,245,455,451,50,1653.2
2024/5/4 20:59,123.5,46.63,442606,51.7,53.6,45.2,47.6,232,252,449,465,50,1587.1
2024/5/4 21:00,125.3,51.34,455434,51.8,55.3,46.8,48.5,253,257,468,461,50,1605
2024/5/4 21:01,121.7,49.14,443344,53.4,50.6,49,46.2,259,257,451,483,49.66,1560.1
2024/5/4 21:02,124.2,50.69,450405,52.4,54.1,46.8,49.1,227,251,467,449,49.82,1640.2
2024/5/4 21:03,124.1,47.55,449667,53.8,51.2,49.8,49.3,244,246,465,475,50,1635.1
2024/5/4 21:04,122.1,49.49,454766,55,52.9,49.2,53.1,260,251,471,458,49.92,1654.6
2024/5/4 21:05,124.2,44.76,456063,51.8,51.7,47.5,48.8,227,260,448,457,49.82,1602.5
2024/5/4 21:06,123.9,44.95,454469,53.5,55.3,48.8,49,241,244,453,448,49.74,1663.3
2024/5/4 21:07,123.2,39.71,432130,52.4,53.9,47.5,48.1,246,243,458,463,49.55,1613.4
2024/5/4 21:08,124.8,49.52,458592,53.6,53.5,49,48.2,259,252,455,456,49.49,1617.7
2024/5/4 21:09,122.7,50.4,461318,54.6,55.9,47.4,47.8,252,255,450,464,49.96,1635.4
2024/5/4 21:10,123.9,45.16,445304,55.1,53.2,49.2,51.1,255,245,450,447,50,1669.1
2024/5/4 21:11,123.3,45.9,451115,54.5,55.3,51.1,47.3,253,251,443,461,49.9,1661.6
2024/5/4 21:12,122.6,44.65,442156,54,56.8,45.9,50.7,241,236,449,459,50,1702.8
2024/5/4 21:13,124.3,47.48,433757,50.4,53.5,47,48.2,266,246,467,453,50,1572.3
2024/5/4 21:14,123.3,49.34,443496,51,53.7,47.1,46.7,238,264,469,460,49.99,1581.5
2024/5/4 21:15,121.4,42.16,445145,51.6,55.1,49,47.2,212,253,462,458,50,1656.8
2024/5/4 21:16,120.9,47.54,446689,53.9,56.1,50,47,224,238,455,465,49.78,1685.8
2024/5/4 21:17,124.8,45.82,441918,50.6,53.5,44.9,47.3,244,240,457,469,50,1578.3
2024/5/4 21:18,121.8,46.79,443783,53.9,51.9,48,45.9,242,231,475,464,50,1616.7
2024/5/4 21:19,124,47.65,449624,53.7,54.9,48.4,46.9,239,265,469,460,49.18,1623
2024/5/4 21:20,123.7,46.02,443612,49.3,54.3,50.1,43.4,248,234,427,446,49.98,1599.3
2024/5/4 21:21,123.1,46.23,454183,51,54.9,46.6,48.6,260,215,448,450,49.84,1626.9
2024/5/4 21:22,126.6,45.95,455350,55.3,54.6,49.8,47.2,251,229,452,469,50,1674.3
2024/5/4 21:23,123.9,48.9,469002,54.6,53.6,48.9,47.9,254,246,477,464,49.7,1631.7
2024/5/4 21:24,124.8,47.52,459026,51.5,53.7,51.9,46.7,233,237,466,454,50,1655.5
2024/5/4 21:25,124.1,47.02,452027,51.1,54.6,52.7,51.1,239,247,441,469,50,1680.6
2024/5/4 21:26,123.3,43.29,445182,48.3,50.3,49.9,44.6,254,250,467,451,50,1517.5
2024/5/4 21:27,123.6,45.51,452555,56.1,55.8,47.8,50.2,247,238,493,448,50,1703.5
2024/5/4 21:28,125.9,48.7,452880,53.2,54.1,49.3,45.2,251,235,468,470,49.98,1615.4
2024/5/4 21:29,125.3,46.54,446223,56.9,51.5,49.5,46.8,253,257,448,475,50,1634.5
2024/5/4 21:30,126.6,48.09,456661,52.8,53.5,49.4,49.1,248,249,476,452,50,1636.5
2024/5/4 21:31,124,50.85,439269,53.7,55.8,49.2,52.2,265,214,462,467,49.74,1707.8
2024/5/4 21:32,122.4,49.03,448560,54.9,53.7,49.4,49.9,239,227,450,469,50,1691.6
2024/5/4 21:33,123.1,46.66,455024,56.4,51.7,50.4,43.2,236,224,459,460,50,1637.7
2024/5/4 21:34,122,45.14,448339,54.2,50.6,52.7,49,224,244,456,456,49.95,1677.5
2024/5/4 21:35,124.9,40.03,449048,53.2,58.1,44.7,46.7,255,248,450,451,50,1615.2
2024/5/4 21:36,122.9,45.99,449662,53.2,49.7,50.9,53.1,239,244,444,460,49.79,1664.9
2024/5/4 21:37,119.2,45.59,444142,51.1,53.8,48.6,48.9,261,238,451,455,50,1617.3
2024/5/4 21:38,127.5,47.37,460280,52.4,52,46.7,50.2,249,258,458,471,50,1588.9
2024/5/4 21:39,122.9,46.01,442807,53.2,55.2,45.6,46.6,242,249,468,472,49.62,1597.2
2024/5/4 21:40,122.9,45.59,453559,55.9,50.7,48.9,46.4,233,235,443,458,49.7,1642.4
2024/5/4 21:41,126.3,41.93,454385,52.3,56.3,48.4,48.2,256,235,442,465,49.86,1647.6
2024/5/4 21:42,122,44.03,443550,55.3,52.9,46.1,46.8,245,236,460,463,49.89,1620.8
2024/5/4 21:43,125.5,47.56,451786,53,52.7,48.2,49,249,241,455,477,50,1629
2024/5/4 21:44,122.9,50.66,443987,55.6,52.5,50.4,47.4,253,246,454,459,49.95,1650.4
2024/5/4 21:45,121.8,46.12,462455,54.5,51.9,51.4,48.2,249,251,447,463,49.99,1650.7
2024/5/4 21:46,126.4,47.17,442279,54.3,52.4,48.5,50.2,235,236,448,457,50,1675
2024/5/4 21:47,125.2,48.73,446221,55.1,54.6,48.5,48.4,252,229,445,466,50,1667.4
2024/5/4 21:48,125.2,44.32,441721,54.8,49.7,49.5,47.8,255,250,437,453,49.34,1604.8
2024/5/4 21:49,124.4,47.25,440716,55.2,51.6,50.6,46.9,250,255,463,444,50,1625.4
2024/5/4 21:50,124.8,44.48,464370,57.4,56.1,48.6,47.2,253,266,464,482,50,1659
